Subject,Group,RT,Response,Audio,Speaker,Word,Vowel,Tone,Mode,Acc,Location,QuadraticTerm,LinearTerm,DF,Endingpoint,Tvalue_min,Duration,Mean_F0,musicaltraining,Gender,Assign
S07,native,1414.3,Tone 3,normal018_把-a-Tone_3.mp3,speaker018,把,a,Tone 3,normal,1,7,0.007184905,-0.162558023,1.704984791,0.60195602,0.198645884,0.382,88.12889762,0,1,1
S07,native,1231.5,Tone 3,normal022_五-u-Tone_3.mp3,speaker022,五,u,Tone 3,normal,1,11,0.006429356,-0.051767919,2.953413928,3.184634984,0.726469348,0.47,176.9972094,0,1,1
S07,native,964.5,Tone 2,normal014_鱼-y-Tone_2.mp3,speaker014,鱼,y,Tone 2,normal,1,1,0.00795869,-0.138748751,0.771471605,2.336267414,1.222858291,0.234,118.5588009,0,1,0
S07,native,1519,Tone 2,normal019_敌-i-Tone_2.mp3,speaker019,敌,i,Tone 2,normal,1,13,0.006571484,-0.064138306,0.008311165,3.983643424,2.472876235,0.398,215.4041988,0,1,0
S07,native,2331.7,Tone 3,normal018_五-u-Tone_3.mp3,speaker018,五,u,Tone 3,normal,1,6,0.007184905,-0.162558023,1.593593168,0.958982265,0.400652122,0.425,94.14735882,0,1,1
S07,native,3167.7,Tone 2,normal022_咳-e-Tone_2.mp3,speaker022,咳,e,Tone 2,normal,1,7,0.006429356,-0.051767919,0.268173871,3.95976952,3.220089825,0.379,231.5171182,0,1,0
S07,native,1973.1,Tone 3,normal024_五-u-Tone_3.mp3,speaker024,五,u,Tone 3,normal,1,14,0.012435566,-0.260724756,3.245351517,1.038342216,0.366804459,0.477,107.3834226,0,1,1
S07,native,1305.3,Tone 2,normal022_鱼-y-Tone_2.mp3,speaker022,鱼,y,Tone 2,normal,1,4,0.006429356,-0.051767919,0.187891653,4.682839337,3.294643079,0.502,245.6731916,0,1,0
S07,native,1205.2,Tone 2,normal022_拔-a-Tone_2.mp3,speaker022,拔,a,Tone 2,normal,1,5,0.006429356,-0.051767919,0.398182207,4.380234753,3.099358925,0.485,233.4174309,0,1,0
S07,native,34203.4,Tone 3,normal022_把-a-Tone_3.mp3,speaker022,把,a,Tone 3,normal,1,10,0.006429356,-0.051767919,3.13026093,3.337975158,0.562242204,0.492,175.5087506,0,1,1
S07,native,1251.6,Tone 3,normal022_雨-y-Tone_3.mp3,speaker022,雨,y,Tone 3,normal,1,12,0.006429356,-0.051767919,2.030675121,3.54826156,1.583361222,0.506,198.2758178,0,1,1
S07,native,1061.5,Tone 3,normal024_渴-e-Tone_3.mp3,speaker024,渴,e,Tone 3,normal,1,11,0.008099245,-0.057836014,2.5438559,0.768174098,0,0.423,99.77872689,0,1,1
S07,native,1348.8,Tone 2,normal022_敌-i-Tone_2.mp3,speaker022,敌,i,Tone 2,normal,1,1,0.006429356,-0.051767919,0.889715868,4.638307423,2.642901262,0.5,249.0254676,0,1,0
S07,native,1176.2,Tone 3,normal023_渴-e-Tone_3.mp3,speaker023,渴,e,Tone 3,normal,1,8,0.017777038,-0.426905758,5.009179066,0.684753892,0.091490991,0.355,85.20525047,0,1,1
S07,native,1019.5,Tone 2,normal023_鱼-y-Tone_2.mp3,speaker023,鱼,y,Tone 2,normal,1,5,0.017777038,-0.426905758,4.847137484,1.698383377,0.415132536,0.385,96.34130666,0,1,0
S07,native,1147.5,Tone 2,normal023_无-u-Tone_2.mp3,speaker023,无,u,Tone 2,normal,1,10,0.017777038,-0.426905758,4.742070168,2.34680872,0.624980826,0.324,101.1814261,0,1,0
S07,native,942.2,Tone 2,normal023_拔-a-Tone_2.mp3,speaker023,拔,a,Tone 2,normal,1,7,0.017777038,-0.426905758,4.986792215,1.245473922,0.136203681,0.303,88.17306083,0,1,0
S07,native,955,Tone 2,normal024_咳-e-Tone_2.mp3,speaker024,咳,e,Tone 2,normal,1,6,0.008099245,-0.057836014,1.683712246,2.286460989,0.948845774,0.241,139.4425381,0,1,0
S07,native,29417.4,Tone 2,normal023_咳-e-Tone_2.mp3,speaker023,咳,e,Tone 2,normal,1,6,0.017777038,-0.426905758,4.867811786,1.34100677,0.373840277,0.325,94.67978557,0,1,0
S07,native,1728.3,Tone 3,normal024_底-i-Tone_3.mp3,speaker024,底,i,Tone 3,normal,1,10,0.008099245,-0.057836014,2.406624037,0.865452093,0.151383868,0.401,101.0159682,0,1,1
S07,native,1247,Tone 3,normal023_五-u-Tone_3.mp3,speaker023,五,u,Tone 3,normal,1,11,0.017777038,-0.426905758,4.988058855,1.114074351,0.133673852,0.356,89.04158573,0,1,1
S07,native,1745.9,Tone 2,normal023_把-a-Tone_3.mp3,speaker023,把,a,Tone 3,normal,0,7,0.017777038,-0.426905758,5.054986982,0.637972738,0,0.407,83.18343787,0,1,0
S07,native,4331.2,Tone 2,normal023_底-i-Tone_3.mp3,speaker023,底,i,Tone 3,normal,0,10,0.017777038,-0.426905758,4.970389147,0.823942844,0.168965113,0.396,87.28950414,0,1,0
S07,native,2201.8,Tone 2,normal023_敌-i-Tone_2.mp3,speaker023,敌,i,Tone 2,normal,1,9,0.017777038,-0.426905758,4.755056646,1.501252731,0.599043262,0.252,96.41675621,0,1,0
S07,native,1019.7,Tone 2,normal024_敌-i-Tone_2.mp3,speaker024,敌,i,Tone 2,normal,1,1,0.008099245,-0.057836014,1.716582106,2.486637562,0.912586218,0.276,136.0078635,0,1,0
S07,native,1171.7,Tone 2,normal024_拔-a-Tone_2.mp3,speaker024,拔,a,Tone 2,normal,1,7,0.008099245,-0.057836014,2.111301606,1.73708427,0.477161358,0.315,119.3165578,0,1,0
S07,native,1262.4,Tone 2,normal024_无-u-Tone_2.mp3,speaker024,无,u,Tone 2,normal,1,1,0.008099245,-0.057836014,1.813444815,4.044323133,0.805734563,0.266,143.4412885,0,1,0
S07,native,3856.9,Tone 3,normal023_雨-y-Tone_3.mp3,speaker023,雨,y,Tone 3,normal,1,13,0.017777038,-0.426905758,5.009691359,0.644152789,0.090467799,0.331,83.7970688,0,1,1
S07,native,1827.7,Tone 3,normal024_把-a-Tone_3.mp3,speaker024,把,a,Tone 3,normal,1,12,0.008099245,-0.057836014,2.541323384,0.783546892,0.002793681,0.424,95.18635596,0,1,1
S07,native,1222.5,Tone 3,normal022_渴-e-Tone_3.mp3,speaker022,渴,e,Tone 3,normal,1,10,0.006429356,-0.051767919,3.557882516,3.351479192,0.16513583,0.467,168.1392573,0,1,1
S07,native,1898.6,Tone 2,normal026_无-u-Tone_2.mp3,speaker026,无,u,Tone 2,normal,1,13,0.011244238,-0.275369808,0.169386588,3.634306627,2.192262637,0.336,243.8579658,0,1,0
S07,native,2898.7,Tone 3,normal025_渴-e-Tone_3.mp3,speaker025,渴,e,Tone 3,normal,1,11,0.011856183,-0.246988743,3.887419404,1.276144063,0,0.567,154.4687748,0,1,1
S07,native,1224,Tone 2,normal025_拔-a-Tone_2.mp3,speaker025,拔,a,Tone 2,normal,1,1,0.012435566,-0.260724756,1.449613347,2.770831128,1.451384684,0.397,211.0105642,0,1,0
S07,native,1090.5,Tone 2,normal025_无-u-Tone_2.mp3,speaker025,无,u,Tone 2,normal,1,1,0.011856183,-0.246988743,1.384816093,2.937568729,1.575059522,0.399,210.7901897,0,1,0
S07,native,1099.1,Tone 2,normal025_咳-e-Tone_2.mp3,speaker025,咳,e,Tone 2,normal,1,7,0.012435566,-0.260724756,1.204077874,2.8237244439999998,1.605916959,0.381,217.3021862,0,1,0
S07,native,2664.5,Tone 3,normal026_渴-e-Tone_3.mp3,speaker026,渴,e,Tone 3,normal,1,10,0.011244238,-0.275369808,2.379743738,2.284121102,0,0.369,175.6525448,0,1,1
S07,native,1365.6,Tone 3,normal027_把-a-Tone_3.mp3,speaker027,把,a,Tone 3,normal,1,16,0.007824557,-0.189586357,3.405007064,1.8497838,0.080644146,0.383,75.80889354,0,1,1
S07,native,1232.2,Tone 2,normal026_底-i-Tone_3.mp3,speaker026,底,i,Tone 3,normal,0,11,0.011244238,-0.275369808,2.117870627,1.553111852,0.259729355,0.416,176.6515518,0,1,0
S07,native,2120.1,Tone 2,normal025_五-u-Tone_3.mp3,speaker025,五,u,Tone 3,normal,0,12,0.011856183,-0.246988743,2.484392371,1.747984553,0.883020924,0.689,170.2877688,0,1,0
S07,native,2302.2,Tone 3,normal026_五-u-Tone_3.mp3,speaker026,五,u,Tone 3,normal,1,11,0.011244238,-0.275369808,1.616029527,1.594040773,0.757462264,0.422,181.6274376,0,1,1
S07,native,1101.8,Tone 2,normal025_敌-i-Tone_2.mp3,speaker025,敌,i,Tone 2,normal,1,12,0.012435566,-0.260724756,1.054148067,2.855054432,1.700278047,0.389,214.3848777,0,1,0
S07,native,1106.6,Tone 2,normal026_拔-a-Tone_2.mp3,speaker026,拔,a,Tone 2,normal,1,8,0.011856183,-0.246988743,1.76311198,2.553250207,0.89848003,0.341,190.5176193,0,1,0
S07,native,1584.4,Tone 3,normal027_底-i-Tone_3.mp3,speaker027,底,i,Tone 3,normal,1,13,0.007824557,-0.189586357,3.459161138,1.068852731,0,0.398,78.5852681,0,1,1
S07,native,1285.2,Tone 2,normal026_敌-i-Tone_2.mp3,speaker026,敌,i,Tone 2,normal,1,9,0.011244238,-0.275369808,1.092566671,3.177896916,1.276639927,0.356,210.1990238,0,1,0
S07,native,1396.4,Tone 2,normal026_鱼-y-Tone_2.mp3,speaker026,鱼,y,Tone 2,normal,1,1,0.011244238,-0.275369808,1.30592021,3.725608894,1.065032952,0.4,215.8421643,0,1,0
S07,native,1102.1,Tone 3,normal027_五-u-Tone_3.mp3,speaker027,五,u,Tone 3,normal,1,9,0.007824557,-0.189586357,3.343991381,1.452169726,0.171506334,0.539,96.43664032,0,1,1
S07,native,2021.2,Tone 2,normal027_咳-e-Tone_2.mp3,speaker027,咳,e,Tone 2,normal,1,8,0.007824557,-0.189586357,2.854162458,2.069791534,0.900940562,0.291,103.3178284,0,1,0
S07,native,1336.1,Tone 3,normal025_雨-y-Tone_3.mp3,speaker025,雨,y,Tone 3,normal,1,10,0.011856183,-0.246988743,2.57256953,2.245275834,0.827525004,0.718,179.4476636,0,1,1
S07,native,1134.6,Tone 2,normal025_鱼-y-Tone_2.mp3,speaker025,鱼,y,Tone 2,normal,1,12,0.011856183,-0.246988743,1.589055125,2.682013977,1.446517923,0.464,199.1889774,0,1,0
S07,native,1485.8,Tone 3,normal024_雨-y-Tone_3.mp3,speaker024,雨,y,Tone 3,normal,1,13,0.012435566,-0.260724756,3.448736296,0.991668769,0.14244567,0.492,100.0994891,0,1,1
S07,native,1147.9,Tone 2,normal026_咳-e-Tone_2.mp3,speaker026,咳,e,Tone 2,normal,1,10,0.011244238,-0.275369808,1.238194042,2.675619106,1.132204696,0.274,198.6315614,0,1,0
S07,native,1346.1,Tone 3,normal025_底-i-Tone_3.mp3,speaker025,底,i,Tone 3,normal,1,11,0.012435566,-0.260724756,3.393047011,1.802570663,0.228248886,0.61,161.230927,0,1,1
S07,native,1156.6,Tone 2,normal024_鱼-y-Tone_2.mp3,speaker024,鱼,y,Tone 2,normal,1,1,0.012435566,-0.260724756,2.961483908,1.791457494,0.679945851,0.279,132.8637994,0,1,0
S07,native,1465.6,Tone 3,normal026_把-a-Tone_3.mp3,speaker026,把,a,Tone 3,normal,1,11,0.011244238,-0.275369808,1.997652962,1.512998279,0.378962889,0.396,173.3782405,0,1,1
S07,native,1288.6,Tone 3,normal025_把-a-Tone_3.mp3,speaker025,把,a,Tone 3,normal,1,11,0.012435566,-0.260724756,3.498228484,1.992834297,0.162050987,0.626,150.2106481,0,1,1
S07,native,1371.6,Tone 2,normal031_敌-i-Tone_2.mp3,speaker031,敌,i,Tone 2,normal,1,6,0.007047994,-0.122852578,2.118034307,2.080967972,1.433485449,0.307,102.1443642,0,1,0
S07,native,1141.7,Tone 2,normal032_无-u-Tone_2.mp3,speaker032,无,u,Tone 2,normal,1,9,0.013958497,-0.469777545,1.912640154,1.958586102,0.51930809,0.202,156.4707149,0,1,0
S07,native,1342.2,Tone 3,normal031_底-i-Tone_3.mp3,speaker031,底,i,Tone 3,normal,1,7,0.007047994,-0.122852578,2.503725084,1.202569142,0.133543512,0.391,92.3592379,0,1,1
S07,native,1683.5,Tone 2,normal027_敌-i-Tone_2.mp3,speaker027,敌,i,Tone 2,normal,1,6,0.007824557,-0.189586357,2.592698734,1.930870562,1.290302195,0.312,108.2392162,0,1,0
S07,native,1458.7,Tone 3,normal031_雨-y-Tone_3.mp3,speaker031,雨,y,Tone 3,normal,1,10,0.007047994,-0.122852578,2.426057065,1.013585104,0.395317766,0.383,88.75860317,0,1,1
S07,native,1034.3,Tone 3,normal032_雨-y-Tone_3.mp3,speaker032,雨,y,Tone 3,normal,1,10,0.013958497,-0.469777545,2.138785003,0.785998407,0.262901739,0.398,143.9031404,0,1,1
S07,native,1409.7,Tone 3,normal032_五-u-Tone_3.mp3,speaker032,五,u,Tone 3,normal,1,7,0.013958497,-0.469777545,2.148109199,0.703786505,0.252329829,0.332,141.3344437,0,1,1
S07,native,1400.1,Tone 3,normal031_把-a-Tone_3.mp3,speaker031,把,a,Tone 3,normal,1,3,0.007047994,-0.122852578,2.503665506,0.193793732,0.133744316,0.451,83.42652848,0,1,1
S07,native,1974.9,Tone 2,normal027_拔-a-Tone_2.mp3,speaker027,拔,a,Tone 2,normal,1,12,0.007824557,-0.189586357,2.809955499,1.744878698,0.96677185,0.293,93.4582637,0,1,0
S07,native,2630.5,Tone 2,normal027_无-u-Tone_2.mp3,speaker027,无,u,Tone 2,normal,1,10,0.007824557,-0.189586357,2.608153849,1.907729204,1.267287038,0.397,105.1612526,0,1,0
S07,native,2522.9,Tone 3,normal032_把-a-Tone_3.mp3,speaker032,把,a,Tone 3,normal,1,9,0.013958497,-0.469777545,2.370658643,0.73926342,0,0.341,128.5315716,0,1,1
S07,native,1157,Tone 2,normal032_敌-i-Tone_2.mp3,speaker032,敌,i,Tone 2,normal,1,1,0.013958497,-0.469777545,2.102610463,1.747592608,0.303916964,0.212,152.8028971,0,1,0
S07,native,1307.2,Tone 2,normal031_无-u-Tone_2.mp3,speaker031,无,u,Tone 2,normal,1,1,0.007047994,-0.122852578,2.104417427,3.180122287,1.479380123,0.328,104.4900259,0,1,0
S07,native,2806.5,Tone 2,normal032_鱼-y-Tone_2.mp3,speaker032,鱼,y,Tone 2,normal,1,1,0.013958497,-0.469777545,1.865499885,2.236868873,0.57275642,0.224,157.3424463,0,1,0
S07,native,3291.8,Tone 2,normal031_咳-e-Tone_2.mp3,speaker031,咳,e,Tone 2,normal,1,10,0.007047994,-0.122852578,2.175211026,2.748166877,1.240775589,0.31,100.1957262,0,1,0
S07,native,1790,Tone 3,normal032_渴-e-Tone_3.mp3,speaker032,渴,e,Tone 3,normal,1,9,0.013958497,-0.469777545,2.264509382,0.631167859,0.120353591,0.317,134.321761,0,1,1
S07,native,2071.1,Tone 3,normal031_渴-e-Tone_3.mp3,speaker031,渴,e,Tone 3,normal,1,20,0.007047994,-0.122852578,2.359949287,0.99433849,0.618129088,0.315,90.45973714,0,1,1
S07,native,1708,Tone 2,normal032_咳-e-Tone_2.mp3,speaker032,咳,e,Tone 2,normal,1,6,0.013958497,-0.469777545,1.976365478,1.315877574,0.447055382,0.188,152.6612811,0,1,0
S07,native,1948.6,Tone 2,normal032_底-i-Tone_3.mp3,speaker032,底,i,Tone 3,normal,0,11,0.013958497,-0.469777545,2.2949599,0.454204245,0.085828347,0.303,132.1000994,0,1,0
S07,native,1397,Tone 2,normal031_五-u-Tone_3.mp3,speaker031,五,u,Tone 3,normal,0,10,0.007047994,-0.122852578,2.293911696,1.534577956,0.840703854,0.391,95.2832754,0,1,0
S07,native,1499.9,Tone 2,normal031_鱼-y-Tone_2.mp3,speaker031,鱼,y,Tone 2,normal,1,9,0.007047994,-0.122852578,2.017155996,3.427069702,1.773488254,0.351,109.919204,0,1,0
S07,native,1532.2,Tone 3,normal027_雨-y-Tone_3.mp3,speaker027,雨,y,Tone 3,normal,1,14,0.007824557,-0.189586357,3.263327469,0.504783143,0.291627902,0.467,85.10950215,0,1,1
S07,native,3540.4,Tone 2,normal031_拔-a-Tone_2.mp3,speaker031,拔,a,Tone 2,normal,1,8,0.004437234,-0.071549637,1.975975336,1.625476655,0.377283592,0.356,89.4495111,0,1,0
S07,native,2586.5,Tone 2,normal027_鱼-y-Tone_2.mp3,speaker027,鱼,y,Tone 2,normal,1,8,0.007824557,-0.189586357,2.770819249,1.878296015,1.025052035,0.448,98.4636751,0,1,0
S07,native,1618.7,Tone 3,normal033_五-u-Tone_3.mp3,speaker033,五,u,Tone 3,normal,1,12,0.007319487,-0.143243322,2.119315168,1.07718916,0.483070915,0.484,107.3259666,0,1,1
S07,native,1821.5,Tone 3,normal033_雨-y-Tone_3.mp3,speaker033,雨,y,Tone 3,normal,1,10,0.007319487,-0.143243322,2.174894592,1.219060457,0.439194355,0.488,108.9612793,0,1,1
S07,native,1203.9,Tone 2,normal033_鱼-y-Tone_2.mp3,speaker033,鱼,y,Tone 2,normal,1,9,0.007319487,-0.143243322,1.804346917,2.208552477,0.731719103,0.315,134.6891964,0,1,0
S07,native,1067.6,Tone 2,normal033_无-u-Tone_2.mp3,speaker033,无,u,Tone 2,normal,1,12,0.007319487,-0.143243322,1.655763149,2.660298182,0.849016909,0.378,139.7528253,0,1,0
S07,native,1542.1,Tone 3,normal033_拔-a-Tone_2.mp3,speaker033,拔,a,Tone 2,normal,0,10,0.007319487,-0.143243322,1.928081902,0.953860427,0.634037893,0.26,111.2376865,0,1,1
S07,native,1181.4,Tone 3,normal033_把-a-Tone_3.mp3,speaker033,把,a,Tone 3,normal,1,1,0.007319487,-0.143243322,2.465553046,0.882115202,0.209737265,0.408,107.7962221,0,1,1
S07,native,1395.2,Tone 3,normal033_渴-e-Tone_3.mp3,speaker033,渴,e,Tone 3,normal,1,4,0.007319487,-0.143243322,2.063185981,0.922576465,0.527381478,0.432,108.8237184,0,1,1
S07,native,1187.6,Tone 2,normal033_咳-e-Tone_2.mp3,speaker033,咳,e,Tone 2,normal,1,1,0.007319487,-0.143243322,1.83598628,1.662945822,0.70674176,0.25,121.2750362,0,1,0
S07,native,1148.9,Tone 2,normal033_敌-i-Tone_2.mp3,speaker033,敌,i,Tone 2,normal,1,1,0.007319487,-0.143243322,1.747747764,2.004546152,0.776400676,0.302,131.3014542,0,1,0
S07,native,1364.2,Tone 3,normal033_底-i-Tone_3.mp3,speaker033,底,i,Tone 3,normal,1,10,0.007319487,-0.143243322,2.215185509,1.378712955,0.407387138,0.433,108.3620273,0,1,1
S08,native,1210,Tone 3,loud001_雨-y-Tone_3.mp3,speaker001,雨,y,Tone 3,loud,1,14,0.010180158,-0.216025447,0.922187218,2.51769687,1.178609039,0.489,201.3164593,0,0,1
S08,native,1164.1,Tone 3,loud001_底-i-Tone_3.mp3,speaker001,底,i,Tone 3,loud,1,14,0.010180158,-0.216025447,1.113889734,5,0.986906524,0.49,220.5033047,0,0,1
S08,native,1295.4,Tone 3,loud001_渴-e-Tone_3.mp3,speaker001,渴,e,Tone 3,loud,1,11,0.010180158,-0.216025447,1.211727019,2.131775634,0.889069238,0.444,193.2798475,0,0,1
S08,native,1257.2,Tone 2,loud003_鱼-y-Tone_2.mp3,speaker003,鱼,y,Tone 2,loud,1,1,0.018803786,-0.378383701,-0.365073074,4.545317392,2.2673878689999998,0.415,399.2727266,0,0,0
S08,native,1598.1,Tone 2,loud006_咳-e-Tone_2.mp3,speaker006,咳,e,Tone 2,loud,1,7,0.007692007,-0.076756371,-0.971752897,4.470617768,2.590357588,0.443,336.8438475,0,0,0
S08,native,1154.1,Tone 3,loud003_雨-y-Tone_3.mp3,speaker003,雨,y,Tone 3,loud,1,15,0.018803786,-0.378383701,0.713189028,2.61347241,1.409382345,0.618,246.5003783,0,0,1
S08,native,1036.8,Tone 2,loud001_鱼-y-Tone_2.mp3,speaker001,鱼,y,Tone 2,loud,1,6,0.010180158,-0.216025447,0.323936673,3.144330581,1.776859584,0.262,261.3258609,0,0,0
S08,native,1143.5,Tone 3,loud001_五-u-Tone_3.mp3,speaker001,五,u,Tone 3,loud,1,13,0.010180158,-0.216025447,0.986179176,2.2088583,1.114617081,0.508,206.1853593,0,0,1
S08,native,1012.1,Tone 2,loud006_拔-a-Tone_2.mp3,speaker006,拔,a,Tone 2,loud,1,1,0.007692007,-0.076756371,-0.238056796,3.984170673,1.861366614,0.396,293.1744979,0,0,0
S08,native,1130.4,Tone 3,loud003_把-a-Tone_3.mp3,speaker003,把,a,Tone 3,loud,1,12,0.018803786,-0.378383701,-0.008691605,2.865974594,1.983804435,0.431,276.0738281,0,0,1
S08,native,1116.1,Tone 2,loud003_敌-i-Tone_2.mp3,speaker003,敌,i,Tone 2,loud,1,1,0.018803786,-0.378383701,-0.794114351,3.550429734,2.608788893,0.343,377.1531531,0,0,0
S08,native,1466.7,Tone 3,loud006_底-i-Tone_3.mp3,speaker006,底,i,Tone 3,loud,1,11,0.007692007,-0.076756371,-0.188893029,3.064266083,1.812518129,0.506,257.1699355,0,0,1
